Composition,Glass_Forming,Composition_Length,num_elements
Ti10Al9Cu,False,9,3
Ti10Be7Si3,False,10,3
Ti10Be9Si,False,9,3
Ti10Co76.5B13.5,True,15,3
Ti10Cu3Ni7,False,10,3
Ti10CuNi9,False,9,3
Ti10FeCu9,True,9,3
Ti10Nb7Si3,True,10,3
Ti10Si3Ni7,True,10,3
Ti10SiNi9,False,9,3
Ti10V7Si3,False,9,3
Ti11(AlCu2)3,True,12,3
Ti11(Be2Si)3,False,12,3
Ti11(Nb2Si)3,True,12,3
Ti11(SiNi2)3,True,12,3
Ti11(V2Si)3,True,11,3
Ti11Al2Cu7,True,10,3
Ti11Al72Ni17,True,12,3
Ti11Al9,False,7,2
Ti11Be7Si2,False,10,3
Ti11Be8Si,False,9,3
Ti11Be9,False,7,2
Ti11Cu9,True,7,2
Ti11Ni9,True,7,2
Ti11Si2Ni7,True,10,3
Ti11Si4Ni5,False,10,3
Ti11SiNi8,True,9,3
Ti12Al3Cu5,True,10,3
Ti12Al3Ni5,True,10,3
Ti12Al5Cu8,True,10,3
Ti12Al5Ni8,True,10,3
Ti12Al7Cu,False,9,3
Ti12Be5Si3,False,10,3
Ti12Be7Si,True,9,3
Ti12FeCu7,True,9,3
Ti12Nb5Si3,True,10,3
Ti12Si3Ni5,True,10,3
Ti12Si5Ni8,True,10,3
Ti12SiNi7,True,9,3
Ti12V5Si3,True,9,3
Ti13(Al15Ni14)3,True,15,3
Ti13Al2Cu5,True,10,3
Ti13Al2Ni5,True,10,3
Ti13Al7,False,7,2
Ti13Al70Ni17,True,12,3
Ti13Al87,False,8,2
Ti13Be4Si3,False,10,3
Ti13Be5Si2,False,10,3
Ti13Be6Si,True,9,3
Ti13Be7,False,7,2
Ti13Cu7,True,7,2
Ti13Nb4Si3,True,10,3
Ti13Ni67P20,True,11,3
Ti13Ni7,True,7,2
Ti13Si2Ni5,True,10,3
Ti13Si3Ni4,True,10,3
Ti13Si4Ni3,False,10,3
Ti13SiNi6,True,9,3
Ti13V4Si3,True,9,3
Ti14(BeSi)3,False,11,3
Ti14(NbSi)3,True,11,3
Ti14(SiNi)3,True,11,3
Ti14(VSi)3,True,10,3
Ti14Al5Cu,False,9,3
Ti14Be5Si,True,9,3
Ti14Si4Ni7,True,10,3
Ti14SiNi5,True,9,3
Ti15(Nb4Si)17,True,13,3
Ti15(Nb4Si)7,True,12,3
Ti15Al13Ni22,True,12,3
Ti15Al19Ni16,True,12,3
Ti15Be2Si3,False,10,3
Ti15Be3Si2,False,10,3
Ti15Be4Si,False,9,3
Ti15Co72.25B12.75,True,17,3
Ti15Cu3Ni2,False,10,3
Ti15CuNi4,True,9,3
Ti15Nb26Si9,True,11,3
Ti15Nb27Si8,True,11,3
Ti15Nb2Si3,True,10,3
Ti15Si2Ni3,True,10,3
Ti15Si3Ni2,True,10,3
Ti15Si4Ni,False,9,3
Ti15SiNi4,True,9,3
Ti15V2Si3,True,9,3
Ti15VSi4,True,8,3
Ti16Al19Ni15,True,12,3
Ti16Al47Ni37,True,12,3
Ti16Al9,False,7,2
Ti16Cu3Ni,False,9,3
Ti16CuNi3,False,9,3
Ti16NbSi3,True,9,3
Ti16P19Pd65,True,11,3
Ti16Si3Ni,True,9,3
Ti16Si5Ni4,True,10,3
Ti16SiNi3,False,9,3
Ti16SiNi8,True,9,3
Ti16VSi3,True,8,3
Ti17(Al9Ni2)3,True,13,3
Ti17Al33,True,8,2
Ti17Al35Ni48,True,12,3
Ti17Cu33,False,8,2
Ti17CuNi2,False,9,3
Ti17Ni3,False,7,2
Ti17Si2Ni,False,9,3
Ti17Si3,True,7,2
Ti17SiNi2,False,9,3
Ti17VSi2,False,8,3
Ti18CuNi,False,8,3
Ti18Fe3Si4,True,10,3
Ti18Ni7,True,7,2
Ti19Al29Ni52,True,12,3
Ti19Al31,True,8,2
Ti19Al31Ni50,False,12,3
Ti19Si,False,6,2
Ti2(Co13B3)3,True,12,3
Ti2(Nb5Si)3,True,11,3
Ti2.1Ni78.8B19.1,True,16,3
Ti2.9Al97.1,False,11,2
Ti20(Al3Ni7)3,True,13,3
Ti20P19Pd61,True,11,3
Ti21Al15Ni14,True,12,3
Ti21Al22Ni7,True,11,3
Ti21Nb22Cu57,True,12,3
Ti22(Al3Ni)7,True,12,3
Ti22Al43Ni35,True,12,3
Ti22Al53Ni25,True,12,3
Ti23(Al9Ni2)7,True,13,3
Ti23Al40Ni37,True,12,3
Ti23Al67Ni10,True,12,3
Ti23Nb20Cu57,True,12,3
Ti26(Nb5Si3)3,True,13,3
Ti26Al57Ni17,True,12,3
Ti27Al23,True,8,2
Ti27Al5Ni18,True,11,3
Ti27Cu73,True,8,2
Ti27Nb15Si8,True,11,3
Ti28(Nb5Cu19)3,True,14,3
Ti28.8Nb33Cu38.2,True,16,3
Ti28Nb15Si7,True,11,3
Ti28Nb47Si25,False,12,3
Ti29(Nb5Si2)3,False,13,3
Ti29Be21,False,8,2
Ti2Al11Cu7,False,10,3
Ti2Al23,False,7,2
Ti2Al2Cu,False,8,3
Ti2Al3,False,6,2
Ti2Al3Cu5,True,9,3
Ti2Al5Cu3,False,9,3
Ti2Al7Cu,False,8,3
Ti2AlCu,False,7,3
Ti2AlCu7,False,8,3
Ti2AlNi,True,7,3
Ti2AlNi2,True,8,3
Ti2AlNi7,False,8,3
Ti2Co17B6,True,9,3
Ti2Co18B5,True,9,3
Ti2Co37B11,True,10,3
Ti2Cu2Ni,True,8,3
Ti2Cu3,True,6,2
Ti2Cu3Ni5,False,9,3
Ti2Cu5Ni3,False,9,3
Ti2Cu7Ni,False,8,3
Ti2CuNi,True,7,3
Ti2CuNi2,False,8,3
Ti2CuNi7,False,8,3
Ti2Ni3,True,6,2
Ti2P19Pd79,True,10,3
Ti2Si3Ni5,False,9,3
Ti2SiNi2,True,8,3
Ti3(Co8B3)2,True,11,3
Ti3.36Fe80.64B16,True,16,3
Ti3.5Al95.8Ni0.7,False,16,3
Ti3.8Ni78B18.2,True,14,3
Ti30.1Nb30Cu39.9,True,16,3
Ti31Be19,True,8,2
Ti31Ni15B4,True,10,3
Ti31Ni19,True,8,2
Ti32.3Nb25Cu42.7,True,16,3
Ti32Al59Ni9,True,11,3
Ti33Nb10Cu57,True,12,3
Ti34.4Nb20Cu45.6,True,16,3
Ti36.6Nb15Cu48.4,True,16,3
Ti37Al52Ni11,True,12,3
Ti37Nb50Si13,False,12,3
Ti37Ni63,True,8,2
Ti38.7Nb10Cu51.3,True,16,3
Ti38Nb5Cu57,True,11,3
Ti39Si11,True,8,2
Ti3Al,False,5,2
Ti3Al2,False,6,2
Ti3Al2Cu5,True,9,3
Ti3Al3Cu4,False,9,3
Ti3Al4Cu3,False,9,3
Ti3Al5Cu2,False,9,3
Ti3Al6Cu,False,8,3
Ti3Al7,False,6,2
Ti3Al7Cu10,True,10,3
Ti3Al9Cu8,False,9,3
Ti3AlCu,False,7,3
Ti3AlCu6,True,8,3
Ti3AlNi,True,7,3
Ti3Be2,True,6,2
Ti3Co17B5,True,9,3
Ti3Cu17,False,7,2
Ti3Cu2,True,6,2
Ti3Cu2Ni5,False,9,3
Ti3Cu3Ni4,False,9,3
Ti3Cu4Ni3,True,9,3
Ti3Cu5Ni2,True,9,3
Ti3Cu6Ni,True,8,3
Ti3Cu7,True,6,2
Ti3CuNi,True,7,3
Ti3CuNi6,False,8,3
Ti3Nb14Si3,True,10,3
Ti3Ni,False,5,2
Ti3Ni13P4,True,9,3
Ti3Ni2,True,6,2
Ti3Ni7,False,6,2
Ti3Ni77P20,True,10,3
Ti3NiP,True,6,3
Ti3Si,False,5,2
Ti3Si17,True,7,2
Ti3Si2Ni5,False,9,3
Ti3Si3Ni4,False,9,3
Ti3Si4Ni3,False,9,3
Ti3SiNi,False,7,3
Ti3VSi,False,6,3
Ti4(AlCu)3,False,10,3
Ti4(CuNi)3,True,10,3
Ti4(SiNi)3,False,10,3
Ti40.9Nb5Cu54.1,True,15,3
Ti40Al43Ni17,True,12,3
Ti40Nb47Si13,False,12,3
Ti41Al59,True,8,2
Ti42(AlNi)29,True,12,3
Ti42.6Nb1Cu56.4,True,15,3
Ti42Al23Ni35,True,12,3
Ti42Al51Ni7,True,11,3
Ti42NbCu57,True,10,3
Ti43Al57,True,8,2
Ti45Al36Ni19,True,12,3
Ti48Al45Ni7,True,11,3
Ti4Al,False,5,2
Ti4Al10Ni11,True,11,3
Ti4Al21,False,7,2
Ti4Al5Cu,False,8,3
Ti4Al5Cu11,True,10,3
Ti4Al7Cu9,False,9,3
Ti4Al9Cu7,False,9,3
Ti4AlCu5,True,8,3
Ti4Be,False,5,2
Ti4Co16B5,True,9,3
Ti4Co35B11,True,10,3
Ti4Co37B9,True,9,3
Ti4Cu,False,5,2
Ti4Cu5Ni,True,8,3
Ti4CuNi5,False,8,3
Ti4Nb13Si3,True,10,3
Ti4Ni,False,5,2
Ti4Ni21,False,7,2
Ti4Si,True,5,2
Ti4Si5Ni16,True,10,3
Ti4SiNi5,True,8,3
Ti5(AlCu4)3,True,11,3
Ti5(Nb4Si)3,True,11,3
Ti5.9Al94.1,False,11,2
Ti50Cu13Ni37,False,12,3
Ti51Al15Cu34,True,12,3
Ti52.5Nb30Si17.5,True,16,3
Ti57.5Nb25Si17.5,True,16,3
Ti57Al5Cu38,True,11,3
Ti57Be43,False,8,2
Ti57Nb30Si13,False,12,3
Ti58(Al5Ni)7,True,12,3
Ti59Be41,True,8,2
Ti5Al2Cu3,True,9,3
Ti5Al2Ni3,True,9,3
Ti5Al3Cu2,False,9,3
Ti5Al41Ni54,False,11,3
Ti5Al4Cu,False,8,3
Ti5Al54Ni41,False,11,3
Ti5Al7Cu8,False,9,3
Ti5AlNi4,True,8,3
Ti5Be4Si,False,8,3
Ti5Co17B3,True,9,3
Ti5Cu2Ni3,True,9,3
Ti5Cu3Ni2,True,9,3
Ti5Cu4Ni,True,8,3
Ti5CuNi4,False,8,3
Ti5FeCu4,True,8,3
Ti5Nb3Si2,False,9,3
Ti5Si2Ni3,True,9,3
Ti5SiNi4,True,8,3
Ti6(Co3B)11,True,11,3
Ti6(CuNi)7,False,10,3
Ti61Be39,True,8,2
Ti61Cu16Ni23,True,12,3
Ti62.5Be37.5,True,12,2
Ti63Be37,True,8,2
Ti67.5Nb15Si17.5,True,16,3
Ti67Ni33,True,8,2
Ti6Al3Cu,False,8,3
Ti6Al9Ni5,True,9,3
Ti6AlCu3,True,8,3
Ti6AlNi3,True,8,3
Ti6Be3Si,False,8,3
Ti6Co35B9,True,9,3
Ti6Cu3Ni,True,8,3
Ti6CuNi3,True,8,3
Ti6Nb11Si3,True,10,3
Ti6Nb3Si,False,8,3
Ti6SiNi3,True,8,3
Ti7Al11Cu2,False,10,3
Ti7Al12Cu,False,9,3
Ti7Al13,False,7,2
Ti7Al2Cu,False,8,3
Ti7Al3,False,6,2
Ti7Al3Cu10,True,10,3
Ti7Al9Cu4,False,9,3
Ti7AlCu12,True,9,3
Ti7AlCu2,False,8,3
Ti7Be2Si,True,8,3
Ti7Be3,False,6,2
Ti7Co2B,True,7,3
Ti7Cu2Ni,True,8,3
Ti7Cu3,False,6,2
Ti7CuNi2,True,8,3
Ti7Fe2B,True,7,3
Ti7Fe82B11,True,10,3
Ti7Fe83B10,True,10,3
Ti7Nb10Si3,True,10,3
Ti7Nb2Si,False,8,3
Ti7Ni13,False,7,2
Ti7Ni18,False,7,2
Ti7Ni2B,True,7,3
Ti7Ni3,True,6,2
Ti7Si2Ni,False,8,3
Ti7SiNi2,True,8,3
Ti7V2Si,False,7,3
Ti7VSi2,True,7,3
Ti8(Co11B3)3,True,12,3
Ti8(Nb3Si)3,True,11,3
Ti8(SiNi3)3,True,11,3
Ti87Si13,True,8,2
Ti8Al17,True,7,2
Ti8Al5Cu7,True,9,3
Ti8Al5Ni7,True,9,3
Ti8AlCu,False,7,3
Ti8AlCu11,True,9,3
Ti8Co31B11,True,10,3
Ti8CuNi,False,7,3
Ti8FeCu11,True,9,3
Ti8NbSi,False,7,3
Ti8Ni17,True,7,2
Ti8P19Pd73,True,10,3
Ti8Si5Ni12,True,10,3
Ti8SiNi,True,7,3
Ti8SiNi11,True,9,3
Ti9Al,False,5,2
Ti9Al10Cu,False,9,3
Ti9Al11,False,7,2
Ti9Al2Ni9,False,9,3
Ti9Al3Cu8,True,9,3
Ti9Al4Cu7,True,9,3
Ti9Al5Cu6,False,9,3
Ti9Al5Ni6,True,9,3
Ti9Al6Ni5,True,9,3
Ti9Al9Cu2,False,9,3
Ti9Al9Ni7,True,9,3
Ti9AlCu10,True,9,3
Ti9AlNi10,False,9,3
Ti9Be,False,5,2
Ti9Cu,False,5,2
Ti9Cu11,True,7,2
Ti9Cu9Ni2,True,9,3
Ti9Nb8Si3,True,9,3
Ti9Ni,False,5,2
Ti9Ni11,False,7,2
Ti9Si,False,5,2
Ti9Si2Ni9,False,9,3
Ti9Si3Ni8,True,9,3
Ti9Si4Ni7,True,9,3
Ti9SiNi10,False,9,3
Ti9V8Si3,True,8,3
TiAl10Cu9,True,9,3
TiAl11Cu8,True,9,3
TiAl12Cu7,False,9,3
TiAl2Cu7,False,8,3
TiAl2Ni,True,7,3
TiAl3Cu,False,7,3
TiAl4,False,5,2
TiAl4Cu5,True,8,3
TiAl4Ni5,False,8,3
TiAl5Cu4,True,8,3
TiAl9,False,5,2
TiAlCu2,True,7,3
TiAlCu3,True,7,3
TiBe,False,4,2
TiCo19B5,True,8,3
TiCu,True,4,2
TiCu2Ni7,False,8,3
TiCu3,True,5,2
TiCu4,False,5,2
TiCu5Ni4,False,8,3
TiCu7Ni2,False,8,3
TiCu8Ni,False,7,3
TiCu9,False,5,2
TiCuNi3,False,7,3
TiCuNi8,False,7,3
TiFe15B4,True,8,3
TiFe19B5,True,8,3
TiNb16Si3,True,9,3
TiNb2Si,False,7,3
TiNi,False,4,2
TiNi15P4,True,8,3
TiNi19P5,True,8,3
TiNi3,False,5,2
TiNi7P2,True,7,3
TiNi9,False,5,2
TiSi4,True,5,2
U20.6Si20.6Pd58.8,True,17,3
V10Co76.5B13.5,True,14,3
V15Co72.25B12.75,True,16,3
V15Fe69B16,True,10,3
V15Fe71B14,True,10,3
V15Fe73B12,False,10,3
V25Co63.75B11.25,True,16,3
V3Fe15B2,False,8,3
V4(Fe25B7)3,True,11,3
V5(Fe13B2)3,True,11,3
V5(Fe14B)3,False,10,3
V5Co17B3,True,8,3
V5Co80.75B14.25,True,15,3
V5Fe37B8,True,8,3
V5Fe38B7,True,8,3
V5Fe41B4,False,8,3
V5Fe43B2,False,8,3
V5Fe79B16,True,9,3
V5Fe81B14,True,9,3
V5Fe83B12,True,9,3
V5Fe87B8,False,8,3
V5Fe89B6,False,8,3
V5Fe91B4,False,8,3
V7Fe76P17,True,9,3
V7Fe79B14,True,9,3
V9Fe74P17,True,9,3
VFe15B4,True,7,3
VFe17B2,False,7,3
VFe39B10,True,8,3
VFe8B,False,5,3
Y(CoB)2,True,7,3
Y(Mg23Cu10)3,True,12,3
Y(Mg28Cu5)3,False,11,3
Y(Mg2Ag)3,True,9,3
Y(Mg2Cu)3,True,9,3
Y(Mg2Ni)3,True,9,3
Y(MgAg)2,True,8,3
Y(MgCu)2,True,8,3
Y(MgNi)2,False,8,3
Y10(Al29Ni)3,True,12,3
Y10Mg89Cu,False,9,3
Y11Al5Ni4,True,9,3
Y11Al89,True,7,2
Y12.5Mg77.5Mn10,False,15,3
Y12.5Mg87.5,False,11,2
Y12Al5Cu8,True,9,3
Y12Mg5Cu8,True,9,3
Y13Al82Ni5,True,10,3
Y13Al87,True,7,2
Y15Mg48Cu37,True,11,3
Y15Mg81Mn4,False,10,3
Y15Mg83Mn2,False,10,3
Y15Mg84Cu,True,9,3
Y2(Al5Ni)3,True,10,3
Y2(Mg5Cu)3,True,10,3
Y2(Mg5Ni)3,True,10,3
Y2.5Mg87.5Mn10,False,14,3
Y2.5Mg89.5Mn8,False,13,3
Y2.5Mg91.5Mn6,True,13,3
Y2.5Mg93.5Mn4,False,13,3
Y2.5Mg95.5Mn2,False,13,3
Y20Mg79Cu,False,9,3
Y21Al15Cu14,True,11,3
Y27Al5Cu18,True,10,3
Y2Al17Ni,True,8,3
Y2Al23,True,6,2
Y2Al5Ni3,True,8,3
Y2Al7Ni,False,7,3
Y2Mg13Ag5,True,9,3
Y2Mg13Cu5,True,9,3
Y2Mg13Ni5,True,9,3
Y2Mg17Ag,False,8,3
Y2Mg17Cu,True,8,3
Y2Mg17Ni,True,8,3
Y2Mg2Ag,True,7,3
Y2Mg3Ag5,True,8,3
Y2Mg5Ag3,True,8,3
Y2Mg5Cu3,True,8,3
Y2Mg5Ni3,True,8,3
Y2Mg7Ag,True,7,3
Y2Mg7Cu,True,7,3
Y2Mg7Ni,False,7,3
Y2MgAg2,False,7,3
Y2MgCu2,False,7,3
Y2MgNi2,True,7,3
Y3(Al10Cu)2,True,11,3
Y3(Mg10Cu)2,True,11,3
Y3Al12Ni5,True,9,3
Y3Al13Ni4,True,9,3
Y3Al14Ni3,True,9,3
Y3Al15Ni2,True,9,3
Y3Al16Ni,False,8,3
Y3Al17,True,6,2
Y3Al22,True,6,2
Y3Al87Ni10,True,10,3
Y3Al88Ni9,True,9,3
Y3Cu2,True,5,2
Y3Mg11Ag6,True,9,3
Y3Mg12Ag5,True,9,3
Y3Mg12Cu5,True,9,3
Y3Mg12Ni5,True,9,3
Y3Mg13Ni4,True,9,3
Y3Mg14Cu3,True,9,3
Y3Mg14Ni3,True,9,3
Y3Mg15Cu2,True,9,3
Y3Mg15Ni2,True,9,3
Y3Mg16Ag,True,8,3
Y3Mg16Ni,False,8,3
Y3Mg17,True,6,2
Y3Mg2Ag5,False,8,3
Y3Mg3Ag4,True,8,3
Y3Mg3Cu4,True,8,3
Y3Mg3Ni4,True,8,3
Y3Mg4Ag3,True,8,3
Y3Mg4Cu3,True,8,3
Y3Mg4Ni3,True,8,3
Y3Mg5Ag2,True,8,3
Y3Mg5Cu2,True,8,3
Y3Mg5Ni2,True,8,3
Y3Mg6Ag,True,7,3
Y3Mg6Cu,False,7,3
Y3MgAg,False,6,3
Y4(MgAg)3,True,9,3
Y4(MgCu)3,False,9,3
Y4Al11Ni5,True,9,3
Y4Al13Ni3,False,9,3
Y4Al15Ni,False,8,3
Y4Mg13Ni3,True,9,3
Y4Mg15Cu,False,8,3
Y4Mg21,True,6,2
Y4Mg5Ag,False,7,3
Y5(Mg14Mn)3,True,11,3
Y51Al15Cu34,True,11,3
Y57Al5Cu38,True,10,3
Y5Al41Ni4,True,9,3
Y5Mg13Cu2,True,9,3
Y5Mg2Ag3,False,8,3
Y5Mg3Ag2,True,8,3
Y5Mg41Mn4,False,9,3
Y5Mg43Mn2,True,9,3
Y5Mg44Mn,True,8,3
Y5Mg87Mn8,True,9,3
Y5Mg89Mn6,True,9,3
Y5Mg91Mn4,True,9,3
Y5Mg93Mn2,False,9,3
Y6Mg13Cu,False,8,3
Y6Mg15Cu4,True,9,3
Y6Mg43Mn,True,8,3
Y7(Al26Ni5)3,True,12,3
Y7.5Mg82.5Mn10,False,14,3
Y7.5Mg84.5Mn8,False,13,3
Y7.5Mg86.5Mn6,True,13,3
Y7.5Mg88.5Mn4,True,13,3
Y7.5Mg90.5Mn2,False,13,3
Y7Al43,True,6,2
Y8Al87Ni5,True,9,3
Y9(Mg5Cu3)2,True,11,3
Y9Al85Cu6,True,9,3
Y9Al91,True,6,2
YAl15Ni4,False,8,3
YAl16Ni3,True,8,3
YAl17Ni2,True,8,3
YAl18Ni,True,7,3
YAl3Ni,True,6,3
YAl44Ni5,True,8,3
YAl7Ni2,True,7,3
YAl8Ni,True,6,3
YAl9,True,4,2
YMg11Cu8,True,8,3
YMg13Ni6,True,8,3
YMg14Ag5,True,8,3
YMg14Cu5,True,8,3
YMg15Ni4,True,8,3
YMg16Ag3,True,8,3
YMg16Cu3,True,8,3
YMg16Mn3,False,8,3
YMg16Ni3,True,8,3
YMg17Ag2,False,8,3
YMg17Cu2,True,8,3
YMg17Ni2,True,8,3
YMg18Ag,False,7,3
YMg18Cu,False,7,3
YMg18Ni,False,7,3
YMg19,False,5,2
YMg3,False,4,2
YMg3Ag,True,6,3
YMg3Cu,True,6,3
YMg3Ni,True,6,3
YMg4,False,4,2
YMg4Ag5,False,7,3
YMg59Cu40,True,9,3
YMg5Ag4,True,7,3
YMg5Ni4,False,7,3
YMg79Cu20,True,9,3
YMg7Ag2,True,7,3
YMg7Cu2,True,7,3
YMg7Ni2,True,7,3
YMg89Cu10,False,9,3
YMg8Ag,True,6,3
YMg8Cu,True,6,3
YMg8Ni,True,6,3
YMg9,False,4,2
YMgAg3,False,6,3
Yb11Cu39,True,8,2
Yb18Cu7,True,7,2
Yb20.22Ce25.73Cu54.05,True,21,3
Yb28.42Ce20.56Cu51.02,True,21,3
Yb9Cu41,True,7,2
Zn29Cu70Pb,True,10,3
Zr(Al2Ni)3,True,10,3
Zr(AlNi)2,False,9,3
Zr(AlNi2)3,False,10,3
Zr(CrCo2)3,True,10,3
Zr(CuNi)2,False,9,3
Zr(Fe2Co)3,True,10,3
Zr(Fe5B)4,True,9,3
Zr(FeCo2)3,True,10,3
Zr10(Fe7Co3)9,True,13,3
Zr10(Fe7Ni3)9,True,13,3
Zr10(Fe9Co)9,True,12,3
Zr10(Fe9Ni)9,True,12,3
Zr10(FeNi9)9,True,12,3
Zr10.2V10.6Co79.2,True,17,3
Zr10.4Cr10.6Co79,True,16,3
Zr10.5Co79.5Mo10,True,16,3
Zr10.5Co80Mo9.5,True,15,3
Zr10.8Cr11.2Co78,True,16,3
Zr10Al0.018Fe89.982,True,19,3
Zr10Al0.036Fe89.964,True,19,3
Zr10Al0.054Fe89.946,True,19,3
Zr10Al0.09Fe89.91,True,17,3
Zr10Al22.5Fe67.5,True,16,3
Zr10Al3Ni7,True,10,3
Zr10AlNi9,True,9,3
Zr10Cr17.1Co72.9,True,16,3
Zr10Cr17Fe73,True,12,3
Zr10Cr3Ni7,True,10,3
Zr10Cr7Fe83,True,11,3
Zr10Cu7Ni3,True,10,3
Zr10Cu9B,True,8,3
Zr10Fe22.5Co67.5,True,16,3
Zr10Fe67.5Co22.5,True,16,3
Zr10Fe76.5Ni13.5,True,16,3
Zr10Fe89.91Ge0.09,True,17,3
Zr10Fe89.91Si0.09,True,17,3
Zr10Fe89.946Ge0.054,True,19,3
Zr10Fe89.946Si0.054,True,19,3
Zr10Fe89.964Ge0.036,True,19,3
Zr10Fe89.964Si0.036,True,19,3
Zr10Fe89.982Ge0.018,True,19,3
Zr10Fe89.982Si0.018,True,19,3
Zr10Ni73B17,True,11,3
Zr10Ti3Si7,True,10,3
Zr10Ti4Cu11,True,11,3
Zr10Ti7Si3,True,10,3
Zr10V0.018Fe89.982,True,18,3
Zr10V0.036Fe89.964,True,18,3
Zr10V0.054Fe89.946,True,18,3
Zr10V0.09Fe89.91,True,16,3
Zr11(Al2Ni)3,True,12,3
Zr11(AlNi2)3,True,12,3
Zr11(Cu2Ni)3,True,12,3
Zr11(CuNi2)3,True,12,3
Zr11(Nb2Ge)3,True,12,3
Zr11(Nb2Si)3,True,12,3
Zr11(Ta2Si)3,True,12,3
Zr11(Ti2Si)3,True,12,3
Zr11(TiSi2)3,True,12,3
Zr11(V2Si)3,True,11,3
Zr11.2Co78Mo10.8,True,16,3
Zr11.2Co82.2W6.6,True,16,3
Zr11.4Cr11.6Co77,True,16,3
Zr11.5Co74.5W14,True,15,3
Zr11.5Fe84B4.5,True,14,3
Zr11Al2Ni7,True,10,3
Zr11Al4Cu5,True,10,3
Zr11Al4Ni5,True,10,3
Zr11Al57Ni32,True,12,3
Zr11Al5Co4,True,10,3
Zr11Al5Ni4,True,10,3
Zr11AlNi8,True,9,3
Zr11Be7Nb2,True,10,3
Zr11Be9,True,7,2
Zr11Cu14,True,8,2
Zr11Cu5Ni4,True,10,3
Zr11Cu7B2,True,9,3
Zr11Cu8B,True,8,3
Zr11Fe89,True,8,2
Zr11Nb8Si,False,9,3
Zr11Ti22Cu17,False,12,3
Zr11Ti4Si5,True,10,3
Zr11Ti5Si4,True,10,3
Zr12.2V12Co75.8,True,15,3
Zr12.5Co74.5Mo13,True,16,3
Zr12.5Co80.5W7,True,14,3
Zr12Al3Cu5,True,10,3
Zr12Al3Ni5,True,10,3
Zr12Al5Ni3,True,10,3
Zr12Al7Ni,False,9,3
Zr12Al8Ni5,True,10,3
Zr12AlNi7,True,9,3
Zr12Be5Nb3,False,10,3
Zr12Be7Nb,True,9,3
Zr12Cr12.6Co75.4,True,16,3
Zr12Cr3Ni5,True,10,3
Zr12Cu3Ni5,True,10,3
Zr12Cu5Ni3,True,10,3
Zr12Cu7B,True,8,3
Zr12Fe75B13,True,11,3
Zr12Fe83B5,True,10,3
Zr12Fe85B3,True,10,3
Zr12Ti23Si65,True,12,3
Zr12Ti3Si5,True,10,3
Zr12Ti5Si3,True,10,3
Zr12V15Ni23,True,11,3
Zr13(Al19Ni10)3,True,15,3
Zr13(Al2Ni)4,True,12,3
Zr13(Ti4Si25)3,True,14,3
Zr13(TiSi5)2,True,12,3
Zr13Al2Cu5,True,10,3
Zr13Al2Ni5,True,10,3
Zr13Al3Cu4,True,10,3
Zr13Al3Ni4,True,10,3
Zr13Al4Cu3,True,10,3
Zr13Al4Ni3,True,10,3
Zr13Al5Ni2,True,10,3
Zr13AlCu6,True,9,3
Zr13AlNi6,True,9,3
Zr13Be4Nb3,False,10,3
Zr13Be5Nb2,False,10,3
Zr13Be6Nb,True,9,3
Zr13Be7,True,7,2
Zr13Co5Pd2,True,10,3
Zr13Co6Pd,True,9,3
Zr13Co74W13,True,11,3
Zr13Cr4Si3,True,10,3
Zr13Cu5B2,True,9,3
Zr13Cu6B,True,8,3
Zr13Fe85B2,True,10,3
Zr13Fe87,False,8,2
Zr13Ge3Mo4,True,10,3
Zr13Nb4Ge3,True,10,3
Zr13Nb4Si3,True,10,3
Zr13Nb6Si,False,9,3
Zr13Si3Mo4,True,10,3
Zr13Ta4Ge3,True,10,3
Zr13Ta4Si3,True,10,3
Zr13Ti3Si4,True,10,3
Zr13Ti4Ge3,True,10,3
Zr13Ti4Si3,True,10,3
Zr13V10Ni27,True,11,3
Zr13V2Ni5,True,9,3
Zr13V4Ge3,True,9,3
Zr13V4Si3,True,9,3
Zr14(Al5Ni7)3,True,13,3
Zr14(AlFe)3,True,11,3
Zr14(AlNi)3,True,11,3
Zr14(AlNi3)9,True,12,3
Zr14(CrNi)3,True,11,3
Zr14(MnAl)3,True,11,3
Zr14(SiMo)3,True,11,3
Zr14(TiSi)3,True,11,3
Zr14.5Co65.5Mo20,True,16,3
Zr14.5V18Co67.5,True,15,3
Zr14.8V16Co69.2,True,15,3
Zr14Al11Ni25,True,12,3
Zr14Al13Ni23,True,12,3
Zr14Al5Ni,True,9,3
Zr14AlNi5,True,9,3
Zr14Cu5B,True,8,3
Zr14Ni7B4,True,9,3
Zr15(Ni3B2)2,True,12,3
Zr15(Ni4B)2,True,11,3
Zr15.2V12Co72.8,True,15,3
Zr15.4Co68.6Mo16,True,16,3
Zr15.5V10Co74.5,True,15,3
Zr15.6Co76.4W8,True,14,3
Zr15.7Co70.3Mo14,True,16,3
Zr15.7V8Co76.3,True,14,3
Zr15.8Co78.2W6,True,14,3
Zr15Al17Ni18,True,12,3
Zr15Al2Ni3,True,10,3
Zr15Al3Ni2,True,10,3
Zr15Al3Ni32,True,11,3
Zr15Al57Ni28,True,12,3
Zr15Al7Ni3,True,10,3
Zr15AlNi4,True,9,3
Zr15Co67Mo18,True,12,3
Zr15Cr2Si3,True,10,3
Zr15Cu4B,True,8,3
Zr15Cu4Ni,False,9,3
